Country Code ISO3,Indicator,Normalized Value,Dash Value,Trend Value,Value
TCD,sdg16_prison,,,,
TCD,sdg17_govex,,red,,3.152
TCD,sdg17_oda,,,,
TCD,sdg17_govrev,,,,
TCD,sdg17_cohaven,,green,,0
TCD,sdg17_secrecy,,,,
TCD,sdg17_sprofits,,,,
TCD,sdg17_statperf,,red,,38.543
TGO,sdg1_wpc,36.226,red,Right,46.3
TGO,sdg1_320pov,0,red,Right,71.21
TGO,sdg1_oecdpov,51.064,,,
TGO,sdg2_undernsh,52.59,red,Right,20.7
TGO,sdg2_stunting,69.325,red,Up Right,23.8
TGO,sdg2_wasting,82.663,green,Up,5
TGO,sdg2_obesity,86.744,green,Up,8.4
TGO,sdg2_trophic,13.912,green,Up,2.097
TGO,sdg2_crlyld,29.083,red,Down,1.146
TGO,sdg2_snmi,97.946,red,Right,0.851
TGO,sdg2_yieldgap,51.567,,Right,
TGO,sdg2_pestexp,38.601,yellow,Right,5.134
TGO,sdg3_matmort,49.569,red,Up Right,396
TGO,sdg3_neonat,93.405,red,Up,24.8
TGO,sdg3_u5mort,89.273,red,Up,66.9
TGO,sdg3_tb,34.101,yellow,Right,37
TGO,sdg3_hiv,32.213,yellow,Right,0.59
TGO,sdg3_ncds,16.557,orange,Right,23.6
TGO,sdg3_pollmort,35.414,red,Right,250
TGO,sdg3_traffic,37.135,red,,28.65
TGO,sdg3_lifee,27.958,red,Right,64.27
TGO,sdg3_fertility,57.627,red,Up Right,88.688
TGO,sdg3_births,7.767,red,Up Right,44.6
TGO,sdg3_vac,20.93,red,,75
TGO,sdg3_uhc,97.366,red,,43
TGO,sdg3_swb,39.133,red,Up,4.2
TGO,sdg3_region,71.332,,Up Right,
TGO,sdg3_incomeg,26.788,,,
TGO,sdg3_smoke,17.936,,,
TGO,sdg4_primary,89.259,green,,98.783
TGO,sdg4_second,35.822,red,,50.089
TGO,sdg4_literacy,41.882,red,,84.29
TGO,sdg4_earlyedu,7.123,,,
TGO,sdg4_tertiary,100,,Right,
TGO,sdg4_pisa,0,,Right,
TGO,sdg4_socioec,99.551,,Up,
TGO,sdg4_science,46.474,,Right,
TGO,sdg4_resil,4.806,,,
TGO,sdg5_familypl,34.203,red,Right,39.6
TGO,sdg5_edat,49.685,red,Right,52.239
TGO,sdg5_lfpr,69.055,green,Up,91.568
TGO,sdg5_parl,40.532,red,,18.681
TGO,sdg5_paygap,86.024,,,
TGO,sdg5_unpaid,40.182,,Up Right,
TGO,sdg6_water,99.533,red,Right,65.129
TGO,sdg6_sanita,10.389,red,Right,16.132
TGO,sdg6_freshwat,40.268,green,,3.4
TGO,sdg6_wastewat,28.727,red,Up,0
TGO,sdg6_scarcew,0,green,Up,0.449
TGO,sdg6_safewat,0.917,,,
TGO,sdg6_safesan,7.216,,Up,
TGO,sdg7_elecac,39.634,red,,51.345
TGO,sdg7_cleanfuel,20.063,red,,6.71
TGO,sdg7_co2twh,39.667,red,Right,3.882
TGO,sdg7_ren,56.9,,Up,
TGO,sdg8_adjgrowth,41.077,red,Up Right,-4.912
TGO,sdg8_slavery,17.857,yellow,Right,6.808
TGO,sdg8_accounts,77.444,red,,45.289
TGO,sdg8_unemp,96.923,green,,4.05
TGO,sdg8_rights,96.385,orange,,0.521
TGO,sdg8_impacc,98.15,green,,0.028
TGO,sdg8_empop,91.969,,,
TGO,sdg8_yneet,98.571,,,
TGO,sdg9_intuse,97.98,red,,12.36
TGO,sdg9_mobuse,98.531,orange,,41.104
TGO,sdg9_lpi,100,orange,Down,2.232
TGO,sdg9_qs,,orange,Down,0
TGO,sdg9_articles,0,red,Down,0.011
TGO,sdg9_rdex,,red,Right,0.267
TGO,sdg9_rdres,90.901,,,
TGO,sdg9_patents,97.245,,Up,
TGO,sdg9_netacc,99.3,,Up,
TGO,sdg9_womensci,75.003,,,
TGO,sdg10_adjgini,,red,,48.93
TGO,sdg10_palma,65.5,red,Right,2.179
TGO,sdg10_elder,52.533,,,
TGO,sdg11_slums,99.77,red,Up,54.3
TGO,sdg11_pm25,76.923,red,Right,41.082
TGO,sdg11_pipedwat,15.294,red,,44.671
TGO,sdg11_transport,31.579,red,Right,32
TGO,sdg11_rentover,,,,
TGO,sdg12_msw,80.787,green,Down,0.912
TGO,sdg12_ewaste,21.164,green,Down,0.917
TGO,sdg12_so2prod,16.285,green,,18.981
TGO,sdg12_so2import,100,green,Down,0.555
TGO,sdg12_prodnitro,72.386,green,Up,9.87
TGO,sdg12_reacnitro,71.538,green,,0.643
TGO,sdg12_mswrecycl,42.8,,,
TGO,sdg13_co2gcp,,green,Right,0.404
TGO,sdg13_co2import,31.377,green,,0.047
TGO,sdg13_co2export,100,green,Down,0
TGO,sdg13_ecr,47.84,,Up,
TGO,sdg14_cpma,,,,
TGO,sdg14_cleanwat,,red,,21.44
TGO,sdg14_fishstocks,,,,
TGO,sdg14_trawl,,yellow,,9.098
TGO,sdg14_discard,,green,,0.551
TGO,sdg14_biomar,,green,,0.014
TGO,sdg15_cpta,,yellow,,75.003
TGO,sdg15_cpfa,,,,
TGO,sdg15_redlist,,yellow,,0.862
TGO,sdg15_forchg,,red,,0.712
TGO,sdg15_biofrwter,,green,,0.023
TGO,sdg16_homicides,,red,,9
TGO,sdg16_detain,,red,,64.6
TGO,sdg16_safe,,orange,,
TGO,sdg16_prs,,,,
TGO,sdg16_u5reg,,orange,,82.9
TGO,sdg16_cpi,,red,,29
TGO,sdg16_clabor,,red,,32.9
TGO,sdg16_weaponsexp,,green,,0
TGO,sdg16_rsf,,green,,29.33
TGO,sdg16_justice,,orange,,0.565
TGO,sdg16_prison,,,,
TGO,sdg17_govex,,orange,,6.42
TGO,sdg17_oda,,,,
TGO,sdg17_govrev,,orange,,19.413
TGO,sdg17_cohaven,,green,,0
TGO,sdg17_secrecy,,,,
TGO,sdg17_sprofits,,,,
TGO,sdg17_statperf,,orange,,60.88
THA,sdg1_wpc,100,green,Up,0
THA,sdg1_320pov,100,green,Up,0
THA,sdg1_oecdpov,78.014,,,
THA,sdg2_undernsh,79.084,yellow,Right,9.3
THA,sdg2_stunting,66.871,yellow,Right,10.5
THA,sdg2_wasting,77.709,yellow,Right,5.4
THA,sdg2_obesity,63.256,green,Up,10
THA,sdg2_trophic,44.088,green,Up,2.198
THA,sdg2_crlyld,27.083,green,Up,3.198
THA,sdg2_snmi,42.071,red,Down,0.875
THA,sdg2_yieldgap,95.855,,Up,
THA,sdg2_pestexp,89.119,red,Up,144.822
THA,sdg3_matmort,94.98,green,Up,37
THA,sdg3_neonat,73.262,green,Right,5.3
THA,sdg3_u5mort,98.545,green,Up,9
THA,sdg3_tb,76.037,red,Up,150
THA,sdg3_hiv,83.46,green,Right,0.08
THA,sdg3_ncds,4.885,green,Right,14.5
THA,sdg3_pollmort,81.721,yellow,Up Right,61
THA,sdg3_traffic,69.228,red,Up,32.21
THA,sdg3_lifee,98.83,yellow,Up,77.699
THA,sdg3_fertility,93.22,orange,Up,44.689
THA,sdg3_births,67.638,green,Up,99.1
THA,sdg3_vac,62.791,green,,96
THA,sdg3_uhc,95.851,green,,80
THA,sdg3_swb,76.852,green,,6
THA,sdg3_region,96.6,,Up,
THA,sdg3_incomeg,85.697,,,
THA,sdg3_smoke,89.522,,,
THA,sdg4_primary,72.069,green,,98.083
THA,sdg4_second,29.807,orange,,81.019
THA,sdg4_literacy,99.885,green,,98.137
THA,sdg4_earlyedu,98.617,,,
THA,sdg4_tertiary,88,,Up,
THA,sdg4_pisa,1.989,,Right,
THA,sdg4_socioec,96.126,,Up,
THA,sdg4_science,100,,Up Right,
THA,sdg4_resil,73.908,,,
THA,sdg5_familypl,76.39,green,Up,88.2
THA,sdg5_edat,70.244,yellow,Up,93.902
THA,sdg5_lfpr,59.614,green,Up,78.074
THA,sdg5_parl,79.993,red,,15.746
THA,sdg5_paygap,97.953,,,
THA,sdg5_unpaid,50.182,,Up,
THA,sdg6_water,94.733,green,Right,99.931
THA,sdg6_sanita,65.902,green,Up Right,98.751
THA,sdg6_freshwat,86.486,green,,23
THA,sdg6_wastewat,69.909,red,Up,1.989
THA,sdg6_scarcew,66.5,green,Up,3.874
THA,sdg6_safewat,15,,Down,
THA,sdg6_safesan,27.135,,Up,
THA,sdg7_elecac,62.27,green,,100
THA,sdg7_cleanfuel,60.25,yellow,,74.43
THA,sdg7_co2twh,73.667,orange,Up,1.393
THA,sdg7_ren,77.829,,Up,
THA,sdg8_adjgrowth,85.909,yellow,Up,-0.862
THA,sdg8_slavery,89.286,orange,Right,8.885
THA,sdg8_accounts,43.639,green,Up,81.594
THA,sdg8_unemp,61.588,green,,1.02
THA,sdg8_rights,94.591,orange,,0.576
THA,sdg8_impacc,88.93,green,,0.316
THA,sdg8_empop,77.723,,,
THA,sdg8_yneet,96.073,,,
THA,sdg9_intuse,79.3,yellow,,66.652
THA,sdg9_mobuse,81.813,green,,86.675
THA,sdg9_lpi,99.995,green,Right,3.138
THA,sdg9_qs,47.535,green,Up Right,33.25
THA,sdg9_articles,44.44,orange,Up,0.18
THA,sdg9_rdex,38.705,orange,Up,1.004
THA,sdg9_rdres,85.726,,,
THA,sdg9_patents,95.28,,Right,
THA,sdg9_netacc,97.25,,Up,
THA,sdg9_womensci,70.734,,,
THA,sdg10_adjgini,40.666,red,Right,40.894
THA,sdg10_palma,45,red,Up Right,1.536
THA,sdg10_elder,86.267,,Down,
THA,sdg11_slums,89.85,orange,Up,23.7
THA,sdg11_pm25,93.947,orange,Right,24.192
THA,sdg11_pipedwat,85,yellow,Right,86.769
THA,sdg11_transport,54.386,green,Down,76
THA,sdg11_rentover,46.579,,Up,
THA,sdg12_msw,99.438,red,Up,2.129
THA,sdg12_ewaste,30.423,orange,Down,9.15
THA,sdg12_so2prod,,green,Up,28.397
THA,sdg12_so2import,99.912,green,Down,3.321
THA,sdg12_prodnitro,50.086,yellow,Down,23.831
THA,sdg12_reacnitro,74,green,Up,1.767
THA,sdg12_mswrecycl,46.78,,,
THA,sdg13_co2gcp,,red,Right,4.14
THA,sdg13_co2import,30.967,yellow,,0.582
THA,sdg13_co2export,100,green,Down,2.046
THA,sdg13_ecr,68.148,,Down,
THA,sdg14_cpma,,red,,47.535
THA,sdg14_cleanwat,,red,,60.33
THA,sdg14_fishstocks,,red,,55.595
THA,sdg14_trawl,,yellow,,13.704
THA,sdg14_discard,,green,,0.944
THA,sdg14_biomar,,green,,0.055
THA,sdg15_cpta,,orange,,70.734
THA,sdg15_cpfa,,red,,40.666
THA,sdg15_redlist,,red,,0.78
THA,sdg15_forchg,,yellow,,0.206
THA,sdg15_biofrwter,,yellow,,1.015
THA,sdg16_homicides,,yellow,,2.582
THA,sdg16_detain,,green,,17.2
THA,sdg16_safe,,yellow,,
THA,sdg16_prs,,yellow,,4.27
THA,sdg16_u5reg,,green,,99.5
THA,sdg16_cpi,,red,,36
THA,sdg16_clabor,,,,
THA,sdg16_weaponsexp,,green,,0.003
THA,sdg16_rsf,,orange,,44.94
THA,sdg16_justice,,yellow,,0.581
THA,sdg16_prison,,,,
THA,sdg17_govex,,orange,,7.017
THA,sdg17_oda,,,,
THA,sdg17_govrev,,orange,,19.29
THA,sdg17_cohaven,,green,,0
THA,sdg17_secrecy,,,,
THA,sdg17_sprofits,,,,
THA,sdg17_statperf,,yellow,,76.111
TJK,sdg1_wpc,98.278,green,Up,1.25
TJK,sdg1_320pov,80.214,orange,Up,10.19
TJK,sdg1_oecdpov,,,,
TJK,sdg2_undernsh,65.139,,,
TJK,sdg2_stunting,65.644,red,Right,17.5
TJK,sdg2_wasting,64.706,yellow,Right,5.6
TJK,sdg2_obesity,75.116,yellow,Down,14.2
TJK,sdg2_trophic,47.132,green,Up,2.147
TJK,sdg2_crlyld,39.833,green,Up,3.405
TJK,sdg2_snmi,,red,Right,0.722
TJK,sdg2_yieldgap,98.322,,Up,
TJK,sdg2_pestexp,63.99,,Up,
TJK,sdg3_matmort,75.529,green,Up,17
TJK,sdg3_neonat,85.205,yellow,Right,15
TJK,sdg3_u5mort,96.909,yellow,Up,33.8
TJK,sdg3_tb,26.267,red,Right,83
TJK,sdg3_hiv,65.022,green,Up,0.17
TJK,sdg3_ncds,59.115,red,Right,25.3
TJK,sdg3_pollmort,53.452,orange,Down,129
TJK,sdg3_traffic,59.904,orange,Up,15.67
TJK,sdg3_lifee,93.238,red,Up,69.501
TJK,sdg3_fertility,94.915,red,Up,57.471
TJK,sdg3_births,48.22,yellow,Up,94.8
TJK,sdg3_vac,48.837,green,,97
TJK,sdg3_uhc,98.816,orange,,68
TJK,sdg3_swb,95.344,orange,,5.4
TJK,sdg3_region,99.818,,,
TJK,sdg3_incomeg,41.939,,,
TJK,sdg3_smoke,83.273,,,
TJK,sdg4_primary,46.586,green,,99.453
TJK,sdg4_second,46.332,green,,96.182
TJK,sdg4_literacy,68.66,green,,99.9
TJK,sdg4_earlyedu,96.703,,,
TJK,sdg4_tertiary,35.771,,Right,
TJK,sdg4_pisa,2.25,,Right,
TJK,sdg4_socioec,94.866,,Down,
TJK,sdg4_science,99.23,,Up Right,
TJK,sdg4_resil,80.01,,,
TJK,sdg5_familypl,94.085,red,Up,52.1
TJK,sdg5_edat,54.305,yellow,Up,90.265
TJK,sdg5_lfpr,79.373,orange,Up,58.07
TJK,sdg5_parl,42.417,orange,,23.81
TJK,sdg5_paygap,72.441,,,
TJK,sdg5_unpaid,,,Up,
TJK,sdg6_water,98.367,orange,Up,81.196
TJK,sdg6_sanita,20.204,green,Up,97.023
TJK,sdg6_freshwat,21.73,orange,,68.7
TJK,sdg6_wastewat,25.727,red,Up,2.25
TJK,sdg6_scarcew,0,green,Right,5.134
TJK,sdg6_safewat,0.583,,,
TJK,sdg6_safesan,2.622,,Up,
TJK,sdg7_elecac,77.941,green,,99.3
TJK,sdg7_cleanfuel,71.187,yellow,,80.41
TJK,sdg7_co2twh,71.111,green,Right,0.349
TJK,sdg7_ren,52.579,,,
TJK,sdg8_adjgrowth,90.214,red,Down,-4.002
TJK,sdg8_slavery,95.779,yellow,Right,4.538
TJK,sdg8_accounts,47.722,red,Down,47.024
TJK,sdg8_unemp,,yellow,,7.5
TJK,sdg8_rights,96.733,,,
TJK,sdg8_impacc,92.94,green,,0.098
TJK,sdg8_empop,92.51,,,
TJK,sdg8_yneet,98.969,,,
TJK,sdg9_intuse,95.185,red,,21.96
TJK,sdg9_mobuse,93.344,red,,22.826
TJK,sdg9_lpi,,orange,,2.166
TJK,sdg9_qs,,orange,Right,0
TJK,sdg9_articles,,red,Right,0.007
TJK,sdg9_rdex,,red,Up,0.097
TJK,sdg9_rdres,,,,
TJK,sdg9_patents,,,Up,
TJK,sdg9_netacc,99.35,,Up,
TJK,sdg9_womensci,16.809,,,
TJK,sdg10_adjgini,30.475,orange,,35.331
TJK,sdg10_palma,97.5,red,,1.361
TJK,sdg10_elder,100,,,
TJK,sdg11_slums,99.68,red,,26
TJK,sdg11_pm25,96.454,red,Right,44.569
TJK,sdg11_pipedwat,88.235,yellow,Right,90.811
TJK,sdg11_transport,96.491,green,Up,80
TJK,sdg11_rentover,60,,,
TJK,sdg12_msw,95.281,orange,,1.982
TJK,sdg12_ewaste,15.873,,Up,
TJK,sdg12_so2prod,,green,Up,17.154
TJK,sdg12_so2import,100,green,Down,2.118
TJK,sdg12_prodnitro,35.229,green,Down,9.34
TJK,sdg12_reacnitro,,green,,0.464
TJK,sdg12_mswrecycl,47.927,,,
TJK,sdg13_co2gcp,,green,Down,0.963
TJK,sdg13_co2import,11.503,green,,0.213
TJK,sdg13_co2export,100,,,
TJK,sdg13_ecr,41.013,,Up Right,
TJK,sdg14_cpma,,,,
TJK,sdg14_cleanwat,,,,
TJK,sdg14_fishstocks,,,,
TJK,sdg14_trawl,,,,
TJK,sdg14_discard,,,,
TJK,sdg14_biomar,,green,,0.013
TJK,sdg15_cpta,,red,,16.809
TJK,sdg15_cpfa,,red,,30.475
TJK,sdg15_redlist,,green,,0.99
TJK,sdg15_forchg,,green,,0
TJK,sdg15_biofrwter,,green,,0.032
TJK,sdg16_homicides,,yellow,,1.637
TJK,sdg16_detain,,green,,15
TJK,sdg16_safe,,green,,
TJK,sdg16_prs,,green,,4.78
TJK,sdg16_u5reg,,yellow,,95.8
TJK,sdg16_cpi,,red,,25
TJK,sdg16_clabor,,,,
TJK,sdg16_weaponsexp,,green,,0
TJK,sdg16_rsf,,red,,55.34
TJK,sdg16_justice,,,,
TJK,sdg16_prison,,,,
TJK,sdg17_govex,,orange,,7.189
TJK,sdg17_oda,,,,
TJK,sdg17_govrev,,red,,13.451
TJK,sdg17_cohaven,,green,,0
TJK,sdg17_secrecy,,,,
TJK,sdg17_sprofits,,,,
TJK,sdg17_statperf,,orange,,55.76
TKM,sdg1_wpc,58.747,red,Up Right,29.95
TKM,sdg1_320pov,0,red,Right,58.01
TKM,sdg1_oecdpov,90.544,,,
TKM,sdg2_undernsh,77.092,green,Up,4
TKM,sdg2_stunting,74.233,orange,Up Right,11.5
TKM,sdg2_wasting,51.084,green,Up,4.2
TKM,sdg2_obesity,33.256,orange,Down,18.6
TKM,sdg2_trophic,12.779,orange,Right,2.327
TKM,sdg2_crlyld,38.75,red,Down,1.069
TKM,sdg2_snmi,,red,Down,0.735
TKM,sdg2_yieldgap,99.556,,Up,
TKM,sdg2_pestexp,41.71,,Down,
TKM,sdg3_matmort,69.098,green,Right,7
TKM,sdg3_neonat,91.979,red,Right,23.6
TKM,sdg3_u5mort,,orange,,42
TKM,sdg3_tb,6.912,orange,Right,45
TKM,sdg3_hiv,78.579,,Up,
TKM,sdg3_ncds,66.328,red,Right,29.5
TKM,sdg3_pollmort,54.307,yellow,Up,79
TKM,sdg3_traffic,84.149,orange,,13.47
TKM,sdg3_lifee,100,red,Up,69.749
TKM,sdg3_fertility,98.305,green,Up,24.232
TKM,sdg3_births,51.456,green,Down,100
TKM,sdg3_vac,51.163,green,,99
TKM,sdg3_uhc,,yellow,,70
TKM,sdg3_swb,75.73,yellow,,5.5
TKM,sdg3_region,99.635,,,
TKM,sdg3_incomeg,75.273,,,
TKM,sdg3_smoke,,,,
TKM,sdg4_primary,51.019,,,
TKM,sdg4_second,48.77,orange,,80.099
TKM,sdg4_literacy,98.023,green,,99.8
TKM,sdg4_earlyedu,98.559,,,
TKM,sdg4_tertiary,0,,Up Right,
TKM,sdg4_pisa,9.8,,,
TKM,sdg4_socioec,86.767,,Down,
TKM,sdg4_science,100,,Down,
TKM,sdg4_resil,99.306,,,
TKM,sdg5_familypl,44.695,yellow,Up,79.6
TKM,sdg5_edat,64.162,,Up,
TKM,sdg5_lfpr,49,yellow,Up,61.55
TKM,sdg5_parl,35.409,orange,,25
TKM,sdg5_paygap,84.724,,,
TKM,sdg5_unpaid,,,Up,
TKM,sdg6_water,93.533,green,Up,98.814
TKM,sdg6_sanita,19.48,green,Right,98.699
TKM,sdg6_freshwat,14.098,red,,143.6
TKM,sdg6_wastewat,28.591,red,,9.8
TKM,sdg6_scarcew,0,green,Up,13.233
TKM,sdg6_safewat,0.083,,,
TKM,sdg6_safesan,,,Up,
TKM,sdg7_elecac,,green,,100
TKM,sdg7_cleanfuel,,green,,99.32
TKM,sdg7_co2twh,,red,Right,3.263
TKM,sdg7_ren,83.128,,,
TKM,sdg8_adjgrowth,76.36,orange,Up Right,-2.06
TKM,sdg8_slavery,81.169,red,Right,11.22
TKM,sdg8_accounts,90.167,red,,40.576
TKM,sdg8_unemp,73.094,green,,4.38
TKM,sdg8_rights,94.365,,,
TKM,sdg8_impacc,72.803,green,,0.388
TKM,sdg8_empop,71.369,,,
TKM,sdg8_yneet,94.769,,,
TKM,sdg9_intuse,27.93,red,,21.251
TKM,sdg9_mobuse,68.563,red,,15.301
TKM,sdg9_lpi,,orange,,2.229
TKM,sdg9_qs,,orange,Up Right,0
TKM,sdg9_articles,,red,Down,0.001
TKM,sdg9_rdex,,,Down,
TKM,sdg9_rdres,,,,
TKM,sdg9_patents,,,Down,
TKM,sdg9_netacc,99.6,,Up,
TKM,sdg9_womensci,14.041,,,
TKM,sdg10_adjgini,12.748,,,
TKM,sdg10_palma,94.25,,,
TKM,sdg10_elder,100,,,
TKM,sdg11_slums,98.18,,,
TKM,sdg11_pm25,89.602,orange,Right,19.916
TKM,sdg11_pipedwat,89.706,orange,Right,77.802
TKM,sdg11_transport,100,yellow,Up,71
TKM,sdg11_rentover,,,,
TKM,sdg12_msw,99.551,green,,0.454
TKM,sdg12_ewaste,7.937,yellow,Up,6.469
TKM,sdg12_so2prod,99.237,green,,29.583
TKM,sdg12_so2import,100,orange,Right,8.159
TKM,sdg12_prodnitro,0,yellow,Down,30.058
TKM,sdg12_reacnitro,,green,,2.354
TKM,sdg12_mswrecycl,28.307,,,
TKM,sdg13_co2gcp,,red,Down,14.414
TKM,sdg13_co2import,,red,,1.006
TKM,sdg13_co2export,100,,,
TKM,sdg13_ecr,0,,Right,
TKM,sdg14_cpma,,,,
TKM,sdg14_cleanwat,,,,
TKM,sdg14_fishstocks,,,,
TKM,sdg14_trawl,,,,
TKM,sdg14_discard,,,,
TKM,sdg14_biomar,,green,,0.008
TKM,sdg15_cpta,,red,,14.041
TKM,sdg15_cpfa,,red,,12.748
TKM,sdg15_redlist,,green,,0.977
TKM,sdg15_forchg,,green,,0
TKM,sdg15_biofrwter,,green,,0.182
TKM,sdg16_homicides,,red,,4.22
TKM,sdg16_detain,,green,,14
TKM,sdg16_safe,,green,,
TKM,sdg16_prs,,,,
TKM,sdg16_u5reg,,green,,99.6
TKM,sdg16_cpi,,red,,19
TKM,sdg16_clabor,,green,,0.3
TKM,sdg16_weaponsexp,,green,,0
TKM,sdg16_rsf,,red,,85.44
TKM,sdg16_justice,,,,
TKM,sdg16_prison,,,,
TKM,sdg17_govex,,red,,4.246
TKM,sdg17_oda,,,,
TKM,sdg17_govrev,,,,
TKM,sdg17_cohaven,,green,,0
TKM,sdg17_secrecy,,,,
TKM,sdg17_sprofits,,,,
TKM,sdg17_statperf,,red,,23.471
TLS,sdg1_wpc,,red,Down,28.25
TLS,sdg1_320pov,,red,Down,69.2
TLS,sdg1_oecdpov,,,,
TLS,sdg2_undernsh,,red,Down,30.9
TLS,sdg2_stunting,,red,Right,51.7
TLS,sdg2_wasting,,orange,Right,9.9
TLS,sdg2_obesity,,green,Up,3.8
TLS,sdg2_trophic,,green,Up,2.133
TLS,sdg2_crlyld,,green,Up,2.555
TLS,sdg2_snmi,,red,Right,0.896
TLS,sdg2_yieldgap,,,Up,
TLS,sdg2_pestexp,,,Up Right,
TLS,sdg3_matmort,,red,Up Right,142
TLS,sdg3_neonat,,red,Right,19.6
TLS,sdg3_u5mort,,orange,Up,44.2
TLS,sdg3_tb,,red,Up,498
TLS,sdg3_hiv,,green,Up Right,0.15
TLS,sdg3_ncds,,yellow,Right,19.9
TLS,sdg3_pollmort,,orange,Up,140
TLS,sdg3_traffic,,yellow,,11.9
TLS,sdg3_lifee,,red,Up,69.625
TLS,sdg3_fertility,,yellow,Up Right,32.364
TLS,sdg3_births,,red,,56.7
TLS,sdg3_vac,,orange,,83
TLS,sdg3_uhc,,red,,52
TLS,sdg3_swb,,,Up Right,
TLS,sdg3_region,,,Up,
TLS,sdg3_incomeg,,,,
TLS,sdg3_smoke,,,,
TLS,sdg4_primary,,yellow,,95.096
TLS,sdg4_second,,green,,90.814
TLS,sdg4_literacy,,red,,83.539
TLS,sdg4_earlyedu,,,,
TLS,sdg4_tertiary,,,Right,
TLS,sdg4_pisa,,,Right,
TLS,sdg4_socioec,,,Up,
TLS,sdg4_science,,,Right,
TLS,sdg4_resil,,,,
TLS,sdg5_familypl,,red,Up,45.9
TLS,sdg5_edat,,red,Right,67.857
TLS,sdg5_lfpr,,green,,85.178
TLS,sdg5_parl,,yellow,,38.462
TLS,sdg5_paygap,,,,
TLS,sdg5_unpaid,,,Up,
TLS,sdg6_water,,red,Right,78.344
TLS,sdg6_sanita,,red,,53.519
TLS,sdg6_freshwat,,yellow,,28.3
TLS,sdg6_wastewat,,red,,0.3
TLS,sdg6_scarcew,,,Down,
TLS,sdg6_safewat,,,,
TLS,sdg6_safesan,,,,
TLS,sdg7_elecac,,orange,,85.592
TLS,sdg7_cleanfuel,,red,,6.92
TLS,sdg7_co2twh,,,Right,
TLS,sdg7_ren,,,Down,
TLS,sdg8_adjgrowth,,orange,,-2.614
TLS,sdg8_slavery,,orange,Right,7.66
TLS,sdg8_accounts,,,,
TLS,sdg8_unemp,,yellow,,5.06
TLS,sdg8_rights,,,,
TLS,sdg8_impacc,,,,
TLS,sdg8_empop,,,,
TLS,sdg8_yneet,,,,
TLS,sdg9_intuse,,red,,27.493
TLS,sdg9_mobuse,,red,,30.999
TLS,sdg9_lpi,,,,
TLS,sdg9_qs,,orange,Up Right,0
TLS,sdg9_articles,,red,Up,0.011
TLS,sdg9_rdex,,,,
TLS,sdg9_rdres,,,,
TLS,sdg9_patents,,,Up,
TLS,sdg9_netacc,,,,
TLS,sdg9_womensci,,,,
TLS,sdg10_adjgini,,yellow,Right,30.911
TLS,sdg10_palma,,yellow,,1.053
TLS,sdg10_elder,,,Up,
TLS,sdg11_slums,,red,Up,33.4
TLS,sdg11_pm25,,orange,Right,18.526
TLS,sdg11_pipedwat,,orange,,82.669
TLS,sdg11_transport,,,Down,
TLS,sdg11_rentover,,,,
TLS,sdg12_msw,,green,Up,0.432
TLS,sdg12_ewaste,,green,,2.948
TLS,sdg12_so2prod,,,,
TLS,sdg12_so2import,,,Up,
TLS,sdg12_prodnitro,,,Up,
TLS,sdg12_reacnitro,,,,
TLS,sdg12_mswrecycl,,,,
TLS,sdg13_co2gcp,,green,Down,0.429
TLS,sdg13_co2import,,,,
TLS,sdg13_co2export,,,Up,
TLS,sdg13_ecr,,,Up,
TLS,sdg14_cpma,,red,,19.611
TLS,sdg14_cleanwat,,,,
TLS,sdg14_fishstocks,,green,,10.02
TLS,sdg14_trawl,,green,,0
TLS,sdg14_discard,,green,,0
TLS,sdg14_biomar,,,,
TLS,sdg15_cpta,,red,,39.488
TLS,sdg15_cpfa,,,,
TLS,sdg15_redlist,,yellow,,0.851
TLS,sdg15_forchg,,yellow,,0.074
TLS,sdg15_biofrwter,,,,
TLS,sdg16_homicides,,red,,4.096
TLS,sdg16_detain,,green,,23.8
TLS,sdg16_safe,,,,
TLS,sdg16_prs,,,,
TLS,sdg16_u5reg,,red,,60.4
TLS,sdg16_cpi,,orange,,40
TLS,sdg16_clabor,,orange,,7.2
TLS,sdg16_weaponsexp,,green,,0
TLS,sdg16_rsf,,green,,29.9
TLS,sdg16_justice,,,,
TLS,sdg16_prison,,,,
TLS,sdg17_govex,,yellow,,9.417
TLS,sdg17_oda,,,,
TLS,sdg17_govrev,,green,,67.965
TLS,sdg17_cohaven,,green,,0
TLS,sdg17_secrecy,,,,
TLS,sdg17_sprofits,,,,
TLS,sdg17_statperf,,orange,,51.042
TON,sdg1_wpc,,green,Up,0.21
TON,sdg1_320pov,,yellow,Right,6.95
TON,sdg1_oecdpov,,,,
TON,sdg2_undernsh,,,,
TON,sdg2_stunting,,yellow,Up Right,8.1
TON,sdg2_wasting,,yellow,Right,5.2
TON,sdg2_obesity,,red,Down,48.2
TON,sdg2_trophic,,,,
TON,sdg2_crlyld,,,,
TON,sdg2_snmi,,red,Down,1.038
TON,sdg2_yieldgap,,,Up,
TON,sdg2_pestexp,,,Up,
TON,sdg3_matmort,,green,Up,52
TON,sdg3_neonat,,green,Up,7.4
TON,sdg3_u5mort,,green,,16.6
TON,sdg3_tb,,yellow,Right,11
TON,sdg3_hiv,,,Down,
TON,sdg3_ncds,,orange,Right,23.3
TON,sdg3_pollmort,,yellow,Up,73
TON,sdg3_traffic,,red,,32.95
